order_id,product_id,quantity,sales,profit
O01707,P0065,4,4660,1331.31
O01707,P0082,4,2800,810.87
O01708,P0067,3,4269,1265.26
O01709,P0008,4,5296,1453.5
O01709,P0090,4,2692,720.13
O01709,P0025,4,1260,242.35
O01710,P0081,5,165,23.85
O01710,P0085,4,5412,1421.04
O01711,P0061,2,2484,514.68
O01711,P0041,2,2304,367.61
O01711,P0048,1,1477,252.29
O01712,P0063,5,3085,452.66
O01713,P0018,4,460,137.33
O01713,P0033,2,258,27.77
O01713,P0083,3,2082,562.35
O01714,P0088,3,3003,275.68
O01715,P0023,4,2656,725.92
O01715,P0056,4,3608,723.37
O01715,P0097,1,1232,139.44
O01716,P0040,4,1948,517.32
O01716,P0062,5,4040,979.36
O01717,P0019,2,2842,450.52
O01717,P0013,5,1075,271.81
O01718,P0037,4,2752,619.7
O01719,P0020,3,3396,751.94
O01719,P0010,1,189,46.99
O01720,P0002,5,925,174.34
O01721,P0028,5,5900,1186.46
O01722,P0026,2,354,64.43
O01722,P0021,1,1367,367.15
O01722,P0033,4,516,67.79
O01723,P0056,3,2706,619.61
O01724,P0025,5,1575,428.99
O01724,P0077,5,7480,1925.23
O01725,P0059,1,203,39.83
O01725,P0089,3,1149,240.22
O01725,P0098,4,5664,1122.07
O01726,P0069,4,2280,312.65
O01726,P0070,1,569,89.0
O01727,P0032,1,1045,311.88
O01728,P0082,1,700,80.79
O01729,P0035,3,525,64.65
O01729,P0035,3,525,51.5
O01730,P0036,2,2518,338.34
O01730,P0002,1,185,19.62
O01730,P0034,4,3660,333.83
O01731,P0096,5,5870,1017.0
O01731,P0055,2,396,74.95
O01731,P0079,1,957,226.79
O01732,P0068,5,1835,302.24
O01732,P0040,1,487,60.67
O01732,P0002,1,185,55.48
O01733,P0030,1,806,169.93
O01734,P0100,5,4585,995.12
O01734,P0027,1,352,34.37
O01734,P0005,3,2550,222.2
O01735,P0013,2,430,62.57
O01736,P0004,1,84,11.17
O01736,P0048,4,5908,1444.26
O01737,P0068,4,1468,363.51
O01737,P0070,5,2845,487.31
O01737,P0068,1,367,100.78
O01738,P0036,2,2518,622.76
O01738,P0032,3,3135,722.38
O01739,P0009,1,1459,348.39
O01739,P0036,3,3777,384.03
O01739,P0056,3,2706,719.76
O01740,P0041,4,4608,1201.42
O01740,P0096,3,3522,953.81
O01740,P0005,1,850,185.56
O01741,P0076,2,1070,311.16
O01742,P0055,2,396,61.1
O01742,P0016,2,2874,676.42
O01743,P0076,4,2140,605.57
O01744,P0061,5,6210,1420.35
O01744,P0019,4,5684,1108.2
O01744,P0029,1,1406,258.38
O01745,P0072,5,1810,447.61
O01745,P0005,2,1700,311.01
O01746,P0018,1,115,20.0
O01746,P0060,5,5775,1338.97
O01747,P0047,5,1675,307.19
O01748,P0056,2,1804,499.03
O01749,P0075,5,885,241.96
O01749,P0032,5,5225,1146.49
O01749,P0020,4,4528,612.59
O01750,P0050,1,758,149.94
O01750,P0076,4,2140,330.73
O01751,P0085,1,1353,241.42
O01752,P0037,5,3440,928.54
O01752,P0027,1,352,42.26
O01753,P0014,5,535,44.56
O01753,P0055,5,990,158.99
O01754,P0036,4,5036,1363.59
O01754,P0020,5,5660,492.0
O01755,P0021,3,4101,931.78
O01756,P0085,2,2706,691.79
O01756,P0061,2,2484,315.28
O01757,P0042,2,1808,209.18
O01757,P0025,1,315,52.28
O01758,P0079,4,3828,813.61
O01759,P0012,5,3490,549.78
O01759,P0030,4,3224,442.04
O01760,P0083,4,2776,234.25
O01760,P0094,4,2376,546.7
O01760,P0073,3,1755,166.0
O01761,P0072,1,362,48.54
O01761,P0019,3,4263,994.71
O01761,P0035,2,350,34.89
O01762,P0039,1,942,249.18
O01763,P0010,2,378,62.54
O01763,P0014,1,107,19.87
O01764,P0066,2,2382,294.12
O01765,P0066,5,5955,1481.04
O01766,P0055,3,594,158.41
O01767,P0012,1,698,151.05
O01767,P0064,2,1628,337.22
O01767,P0096,3,3522,701.59
O01768,P0023,5,3320,313.78
O01768,P0078,1,1236,101.66
O01769,P0027,4,1408,298.71
O01770,P0026,1,177,26.48
O01771,P0081,1,33,3.71
O01772,P0027,1,352,57.36
O01772,P0060,3,3465,859.33
O01773,P0086,5,3175,944.93
O01773,P0011,3,2724,460.2
O01773,P0089,2,766,100.22
O01774,P0069,3,1710,224.33
O01774,P0034,5,4575,457.3
O01774,P0061,1,1242,188.4
O01775,P0050,3,2274,638.22
O01776,P0039,3,2826,704.0
O01776,P0038,2,2636,495.38
O01777,P0050,4,3032,813.23
O01777,P0051,1,207,31.14
O01777,P0005,2,1700,342.38
O01778,P0056,1,902,99.31
O01778,P0051,1,207,57.81
O01779,P0026,3,531,136.77
O01779,P0043,2,2824,371.43
O01780,P0099,5,4825,914.36
O01780,P0043,1,1412,219.0
O01781,P0014,2,214,34.84
O01781,P0036,1,1259,311.9
O01782,P0023,4,2656,306.42
O01782,P0039,4,3768,317.07
O01782,P0044,3,585,148.06
O01783,P0010,3,567,141.62
O01783,P0070,4,2276,569.22
O01784,P0005,2,1700,149.72
O01784,P0063,1,617,109.3
O01785,P0025,4,1260,157.23
O01786,P0056,4,3608,385.88
O01786,P0099,4,3860,992.84
O01786,P0055,4,792,155.98
O01787,P0072,2,724,134.56
O01787,P0017,1,993,126.74
O01787,P0083,4,2776,416.32
O01788,P0072,5,1810,151.15
O01789,P0071,4,1272,184.73
O01790,P0065,3,3495,666.55
O01791,P0031,4,5724,1303.8
O01791,P0080,4,1188,108.06
O01792,P0005,2,1700,260.29
O01792,P0032,4,4180,964.56
O01792,P0039,4,3768,1114.87
O01793,P0024,2,888,179.46
O01793,P0012,3,2094,626.83
O01794,P0064,4,3256,567.5
O01794,P0030,2,1612,132.61
O01795,P0028,4,4720,1087.03
O01795,P0074,2,1266,234.48
O01795,P0003,1,1350,363.32
O01796,P0056,2,1804,518.61
O01796,P0049,2,1634,391.93
O01796,P0054,4,916,169.18
O01797,P0060,2,2310,366.8
O01797,P0004,2,168,21.49
O01797,P0012,5,3490,610.3
O01798,P0052,4,2604,556.28
O01798,P0011,4,3632,1006.44
O01798,P0042,1,904,230.89
O01799,P0002,5,925,276.21
O01799,P0090,5,3365,772.18
O01799,P0046,2,376,34.84
O01800,P0096,3,3522,884.14
O01800,P0082,3,2100,170.78
O01801,P0050,5,3790,1089.97
O01802,P0062,2,1616,297.89
O01802,P0024,5,2220,381.81
O01802,P0048,1,1477,429.13
O01803,P0074,5,3165,847.67
O01803,P0019,4,5684,1644.61
O01804,P0080,3,891,108.89
O01805,P0086,3,1905,324.86
O01805,P0065,1,1165,282.03
O01805,P0007,5,4970,1048.59
O01806,P0016,4,5748,1358.54
O01806,P0043,3,4236,576.23
O01807,P0060,1,1155,241.48
O01807,P0085,1,1353,180.05
O01808,P0091,3,4329,486.47
O01808,P0048,2,2954,546.22
O01808,P0098,4,5664,1387.16
O01809,P0091,4,5772,1387.02
O01810,P0038,1,1318,310.2
O01811,P0032,2,2090,388.89
O01812,P0075,1,177,46.71
O01813,P0013,4,860,149.39
O01813,P0036,1,1259,369.03
O01814,P0099,4,3860,448.39
O01815,P0031,2,2862,617.31
O01815,P0022,5,1935,313.14
O01816,P0021,3,4101,1083.37
O01816,P0099,4,3860,798.89
O01817,P0071,1,318,51.66
O01818,P0011,4,3632,1053.93
O01819,P0038,2,2636,549.85
O01820,P0068,2,734,63.5
O01821,P0052,4,2604,778.28
O01822,P0056,5,4510,374.61
O01822,P0084,3,2115,254.99
O01822,P0036,4,5036,700.51
O01823,P0019,1,1421,245.7
O01824,P0099,1,965,172.86
O01825,P0047,2,670,172.44
O01826,P0067,4,5692,1612.24
O01827,P0060,1,1155,318.08
O01827,P0058,1,231,66.32
O01828,P0065,5,5825,720.1
O01828,P0056,2,1804,308.34
O01829,P0097,2,2464,334.7
O01829,P0064,3,2442,397.76
O01830,P0015,1,452,121.98
O01831,P0013,2,430,87.68
O01831,P0081,4,132,23.14
O01832,P0087,5,6275,509.36
O01833,P0088,5,5005,436.2
O01834,P0098,3,4248,582.93
O01834,P0041,2,2304,630.87
O01835,P0088,5,5005,1300.69
O01835,P0023,5,3320,503.02
O01835,P0046,5,940,120.49
O01836,P0100,2,1834,198.05
O01836,P0068,2,734,218.8
O01836,P0045,4,2096,250.77
O01837,P0069,2,1140,315.62
O01838,P0001,4,5680,732.07
O01839,P0053,1,757,110.27
O01839,P0035,5,875,227.29
O01839,P0078,1,1236,132.99
O01840,P0051,4,828,148.68
O01840,P0006,3,2376,620.83
O01841,P0036,2,2518,507.76
O01841,P0083,3,2082,329.58
O01842,P0050,5,3790,711.14
O01843,P0075,5,885,143.55
O01843,P0054,4,916,218.94
O01843,P0090,5,3365,905.24
O01844,P0045,3,1572,407.99
O01844,P0013,4,860,210.36
O01845,P0042,4,3616,962.68
O01845,P0033,1,129,15.13
O01846,P0097,1,1232,278.83
O01846,P0063,1,617,126.06
O01846,P0079,2,1914,403.67
O01847,P0029,2,2812,702.33
O01848,P0033,3,387,106.06
O01848,P0012,2,1396,302.0
O01849,P0001,3,4260,848.96
O01849,P0075,1,177,36.93
O01850,P0048,2,2954,462.8
O01851,P0078,2,2472,309.95
O01852,P0071,2,636,85.12
O01853,P0080,1,297,33.82
O01854,P0017,3,2979,463.81
O01854,P0057,1,1160,121.77
O01855,P0067,2,2846,847.11
O01855,P0081,3,99,15.08
O01855,P0035,1,175,22.7
O01856,P0010,5,945,180.44
O01856,P0023,5,3320,856.15
O01857,P0015,2,904,196.38
O01857,P0055,2,396,48.47
O01858,P0027,3,1056,281.91
O01859,P0006,2,1584,333.05
O01859,P0072,2,724,59.07
O01860,P0087,1,1255,196.16
O01860,P0086,5,3175,952.38
O01860,P0089,2,766,81.92
O01861,P0013,3,645,64.44
O01861,P0083,5,3470,321.52
O01862,P0003,5,6750,1123.34
O01862,P0055,5,990,210.13
O01863,P0071,1,318,33.69
O01864,P0025,4,1260,212.09
O01865,P0036,4,5036,912.29
O01866,P0058,3,693,97.8
O01866,P0065,1,1165,325.51
O01866,P0019,4,5684,682.62
O01867,P0083,1,694,141.99
O01867,P0031,4,5724,888.47
O01868,P0078,5,6180,674.46
O01869,P0099,4,3860,373.35
O01869,P0070,2,1138,116.04
O01870,P0053,2,1514,361.79
O01870,P0085,2,2706,778.55
O01871,P0082,4,2800,420.2
O01871,P0080,5,1485,324.48
O01872,P0086,3,1905,312.96
O01872,P0081,2,66,15.46
O01873,P0066,4,4764,507.38
O01873,P0051,2,414,35.53
O01873,P0024,5,2220,467.27
O01874,P0033,5,645,179.65
O01874,P0079,3,2871,782.07
O01874,P0029,3,4218,394.12
O01875,P0061,1,1242,116.52
O01876,P0026,2,354,95.3
O01876,P0071,3,954,78.4
O01876,P0048,1,1477,206.19
O01877,P0086,2,1270,129.64
O01877,P0021,1,1367,199.44
O01877,P0051,1,207,40.12
O01878,P0040,4,1948,548.97
O01878,P0061,4,4968,1094.43
O01879,P0009,4,5836,1244.25
O01879,P0085,2,2706,439.35
O01880,P0013,3,645,173.63
O01880,P0040,2,974,285.93
O01880,P0069,5,2850,569.88
O01881,P0026,3,531,115.88
O01881,P0070,3,1707,399.59
O01881,P0081,5,165,41.92
O01882,P0031,2,2862,692.35
O01882,P0077,1,1496,219.24
O01882,P0091,5,7215,1344.03
O01883,P0010,4,756,142.43
O01884,P0039,5,4710,582.25
O01884,P0065,2,2330,637.81
O01885,P0044,5,975,204.46
O01886,P0063,4,2468,389.81
O01886,P0049,3,2451,666.61
O01886,P0046,1,188,21.9
O01887,P0094,5,2970,672.45
O01887,P0077,4,5984,840.67
O01888,P0095,3,2301,506.31
O01888,P0071,3,954,230.63
O01888,P0055,5,990,121.04
O01889,P0012,5,3490,411.11
O01889,P0098,3,4248,993.54
O01889,P0024,4,1776,194.82
O01890,P0030,1,806,195.64
O01891,P0026,4,708,131.76
O01891,P0017,5,4965,1248.01
O01892,P0027,3,1056,299.14
O01892,P0047,3,1005,243.38
O01893,P0007,5,4970,825.98
O01894,P0004,2,168,19.82
O01894,P0091,3,4329,354.53
O01894,P0023,1,664,131.02
O01895,P0027,4,1408,164.68
O01895,P0039,3,2826,504.13
O01896,P0087,4,5020,610.0
O01896,P0059,3,609,166.73
O01896,P0009,1,1459,145.81
O01897,P0014,2,214,28.69
O01898,P0086,1,635,90.96
O01898,P0096,5,5870,695.6
O01899,P0096,1,1174,250.3
O01900,P0081,4,132,22.01
O01900,P0030,4,3224,286.12
O01900,P0055,4,792,132.79
O01901,P0073,3,1755,460.1
O01901,P0033,1,129,37.65
O01902,P0093,4,2748,337.25
O01902,P0028,1,1180,218.28
O01903,P0100,1,917,77.15
O01903,P0068,2,734,157.95
O01904,P0007,1,994,205.24
O01905,P0059,3,609,150.95
O01906,P0033,5,645,76.81
O01906,P0057,2,2320,337.64
O01906,P0069,4,2280,229.37
O01907,P0050,2,1516,248.79
O01907,P0026,1,177,41.22
O01907,P0004,4,336,98.22
O01908,P0092,2,2398,435.26
O01908,P0025,1,315,47.4
O01908,P0065,3,3495,587.34
O01909,P0064,4,3256,855.71
O01909,P0044,1,195,35.93
O01909,P0006,4,3168,860.01
O01910,P0040,3,1461,187.07
O01910,P0082,5,3500,829.19
O01911,P0100,1,917,76.33
O01911,P0041,3,3456,450.04
O01912,P0067,2,2846,397.59
O01913,P0069,4,2280,596.8
O01914,P0091,2,2886,775.25
O01914,P0064,1,814,101.94
O01914,P0051,2,414,104.75
O01915,P0051,1,207,45.84
O01916,P0085,3,4059,577.54
O01916,P0087,1,1255,366.84
O01916,P0001,3,4260,469.4
O01917,P0062,1,808,133.8
O01918,P0094,3,1782,188.16
O01918,P0031,2,2862,518.45
O01919,P0051,4,828,186.19
O01919,P0018,4,460,89.76
O01920,P0088,4,4004,1108.09
O01920,P0012,1,698,120.64
O01921,P0099,2,1930,489.85
O01921,P0016,5,7185,1036.87
O01921,P0009,5,7295,2147.86
O01922,P0036,4,5036,1299.02
O01922,P0056,4,3608,548.83
O01923,P0077,1,1496,288.06
O01923,P0056,4,3608,304.33
O01924,P0072,4,1448,313.26
O01925,P0062,2,1616,190.58
O01925,P0084,2,1410,125.57
O01925,P0017,2,1986,284.29
O01926,P0029,4,5624,830.57
O01927,P0025,1,315,78.46
O01927,P0096,2,2348,300.98
O01928,P0017,4,3972,1000.15
O01928,P0079,2,1914,364.07
O01929,P0074,5,3165,431.12
O01929,P0046,5,940,232.54
O01930,P0033,2,258,41.01
O01931,P0048,5,7385,1191.49
O01931,P0099,2,1930,315.11
O01932,P0097,4,4928,1000.73
O01933,P0079,3,2871,664.37
O01934,P0059,2,406,78.54
O01935,P0029,3,4218,396.1
O01935,P0093,1,687,202.96
O01935,P0093,1,687,144.98
O01936,P0016,5,7185,1956.96
O01937,P0018,3,345,64.16
O01937,P0022,3,1161,137.42
O01937,P0064,4,3256,780.61
O01938,P0041,3,3456,869.7
O01939,P0100,1,917,241.86
O01939,P0057,1,1160,241.21
O01939,P0087,2,2510,464.17
O01940,P0018,3,345,78.6
O01941,P0060,3,3465,649.76
O01942,P0079,4,3828,926.94
O01942,P0060,3,3465,446.53
O01942,P0031,5,7155,2077.53
O01943,P0007,3,2982,419.5
O01943,P0083,4,2776,253.37
O01943,P0031,4,5724,561.63
O01944,P0027,3,1056,288.57
O01944,P0025,3,945,261.9
O01945,P0015,2,904,207.45
O01945,P0099,4,3860,949.96
O01946,P0014,5,535,151.63
O01946,P0092,1,1199,192.92
O01947,P0061,1,1242,241.3
O01947,P0018,5,575,140.44
O01948,P0029,1,1406,402.74
O01948,P0066,2,2382,427.85
O01948,P0075,2,354,73.25
O01949,P0011,1,908,227.87
O01950,P0100,3,2751,244.9
O01950,P0069,4,2280,508.35
O01951,P0043,4,5648,477.23
O01951,P0038,2,2636,421.59
O01951,P0058,4,924,80.68
O01952,P0035,2,350,82.35
O01953,P0042,3,2712,762.79
O01953,P0085,5,6765,1299.04
O01954,P0071,1,318,53.17
O01955,P0038,4,5272,1194.06
O01955,P0013,1,215,55.86
O01955,P0030,4,3224,755.01
O01956,P0075,5,885,252.46
O01957,P0070,2,1138,196.35
O01958,P0007,5,4970,1099.97
O01958,P0028,1,1180,253.87
O01959,P0074,4,2532,485.58
O01959,P0090,5,3365,588.2
O01959,P0030,2,1612,307.12
O01960,P0090,5,3365,867.61
O01960,P0056,1,902,149.0
O01961,P0049,5,4085,699.5
O01962,P0037,2,1376,320.89
O01962,P0062,5,4040,1095.09
O01963,P0092,4,4796,1425.52
O01963,P0096,1,1174,285.54
O01963,P0039,3,2826,722.72
O01964,P0082,3,2100,559.85
O01964,P0065,3,3495,718.64
O01964,P0035,2,350,91.79
O01965,P0088,4,4004,372.01
O01965,P0061,5,6210,1074.14
O01965,P0053,1,757,151.34
O01966,P0014,4,428,37.04
O01966,P0078,4,4944,619.51
O01967,P0060,1,1155,194.6
O01968,P0012,5,3490,993.97
O01969,P0097,1,1232,227.19
O01969,P0025,5,1575,327.44
O01969,P0003,5,6750,1786.37
O01970,P0065,5,5825,1512.22
O01971,P0043,4,5648,600.94
O01972,P0094,4,2376,557.25
O01973,P0092,2,2398,436.44
O01974,P0041,1,1152,227.47
O01974,P0088,3,3003,643.74
O01975,P0093,4,2748,574.91
O01976,P0002,1,185,23.19
O01977,P0089,5,1915,378.83
O01977,P0002,2,370,108.76
O01977,P0044,1,195,44.54
O01978,P0034,3,2745,402.27
O01979,P0077,5,7480,1737.7
O01979,P0067,1,1423,202.21
O01979,P0005,5,4250,910.81
O01980,P0083,4,2776,238.44
O01980,P0025,4,1260,266.79
O01981,P0057,5,5800,897.81
O01982,P0042,4,3616,440.31
O01982,P0073,3,1755,240.19
O01982,P0052,5,3255,640.29
O01983,P0046,2,376,76.52
O01983,P0018,5,575,139.93
O01984,P0053,2,1514,391.49
O01984,P0012,2,1396,352.1
O01985,P0096,1,1174,214.25
O01985,P0026,5,885,92.54
O01985,P0009,4,5836,1111.41
O01986,P0059,4,812,178.22
O01987,P0090,3,2019,456.16
O01987,P0058,1,231,35.95
O01987,P0021,5,6835,1418.79
O01988,P0082,1,700,114.46
O01989,P0075,5,885,250.12
O01989,P0007,2,1988,553.21
O01990,P0048,5,7385,742.15
O01990,P0095,1,767,95.06
O01990,P0037,4,2752,689.2
O01991,P0007,4,3976,365.66
O01992,P0071,2,636,108.56
O01992,P0009,3,4377,391.12
O01992,P0035,1,175,21.84
O01993,P0060,5,5775,501.95
O01993,P0084,1,705,126.86
O01993,P0091,4,5772,652.52
O01994,P0085,5,6765,1948.94
O01995,P0081,2,66,14.74
O01995,P0085,3,4059,1068.5
O01995,P0027,5,1760,267.12
O01996,P0085,1,1353,244.46
O01997,P0082,5,3500,788.02
O01997,P0041,3,3456,999.86
O01997,P0037,2,1376,304.3
O01998,P0039,3,2826,281.3
O01998,P0047,4,1340,266.34
O01999,P0002,5,925,213.48
O01999,P0001,5,7100,1949.68
O02000,P0094,1,594,69.93
O02000,P0012,4,2792,472.83
O02001,P0014,1,107,21.68
O02002,P0078,2,2472,654.95
O02002,P0072,2,724,157.45
O02002,P0025,4,1260,116.55
O02003,P0063,4,2468,303.11
O02004,P0080,3,891,124.07
O02004,P0017,3,2979,764.64
O02005,P0054,2,458,101.32
O02005,P0054,3,687,205.85
O02006,P0008,4,5296,1472.28
O02006,P0098,1,1416,168.93
O02006,P0044,3,585,151.11
O02007,P0007,2,1988,289.49
O02007,P0083,3,2082,265.02
O02007,P0079,5,4785,402.35
O02008,P0072,2,724,210.32
O02009,P0091,3,4329,583.12
O02009,P0036,2,2518,506.85
O02010,P0040,5,2435,436.59
O02010,P0079,1,957,129.18
O02011,P0060,4,4620,370.38
O02011,P0092,3,3597,479.49
O02012,P0021,2,2734,726.65
O02012,P0091,3,4329,386.35
O02013,P0088,2,2002,467.76
O02013,P0014,4,428,58.33
O02014,P0024,5,2220,575.72
O02015,P0013,3,645,148.05
O02015,P0070,2,1138,309.78
O02016,P0006,3,2376,629.37
O02016,P0042,5,4520,905.32
O02016,P0099,1,965,151.99
O02017,P0039,5,4710,844.92
O02017,P0007,4,3976,535.68
O02017,P0009,3,4377,616.36
O02018,P0054,4,916,156.13
O02018,P0091,2,2886,840.87
O02018,P0061,2,2484,432.55
O02019,P0048,4,5908,1521.28
O02019,P0011,5,4540,1137.73
O02020,P0040,4,1948,277.42
O02020,P0076,1,535,58.02
O02020,P0095,5,3835,568.69
O02021,P0009,2,2918,320.03
O02021,P0076,1,535,154.77
O02022,P0001,5,7100,1387.17
O02023,P0041,2,2304,671.56
O02024,P0061,5,6210,672.78
O02024,P0092,4,4796,823.62
O02024,P0070,1,569,166.51
O02025,P0065,5,5825,989.08
O02025,P0044,2,390,107.78
O02025,P0080,4,1188,254.54
O02026,P0054,5,1145,257.17
O02026,P0068,2,734,153.67
O02026,P0066,5,5955,1512.85
O02027,P0069,5,2850,383.46
O02027,P0066,3,3573,876.56
O02027,P0035,4,700,189.23
O02028,P0086,5,3175,613.57
O02028,P0079,4,3828,686.0
O02029,P0013,3,645,181.63
O02030,P0037,1,688,100.62
O02030,P0046,2,376,51.16
O02031,P0054,1,229,44.68
O02032,P0050,5,3790,981.16
O02032,P0099,1,965,146.7
O02033,P0036,5,6295,1536.78
O02033,P0019,5,7105,700.7
O02033,P0100,2,1834,309.1
O02034,P0084,1,705,195.49
O02035,P0014,3,321,29.19
O02035,P0041,4,4608,1311.38
O02036,P0038,5,6590,1577.4
O02037,P0098,3,4248,1032.53
O02038,P0051,2,414,110.8
O02038,P0013,3,645,155.34
O02038,P0069,5,2850,272.34
O02039,P0036,1,1259,105.34
O02039,P0098,5,7080,1830.44
O02040,P0021,3,4101,465.49
O02040,P0081,5,165,30.26
O02041,P0093,5,3435,737.97
O02042,P0069,3,1710,450.11
O02042,P0023,4,2656,386.09
O02043,P0076,2,1070,155.48
O02043,P0074,1,633,96.53
O02043,P0054,2,458,42.24
O02044,P0059,2,406,62.57
O02045,P0096,1,1174,241.2
O02046,P0048,4,5908,1029.08
O02046,P0044,1,195,42.3
O02047,P0100,5,4585,1280.42
O02047,P0087,4,5020,539.76
O02048,P0073,5,2925,826.8
O02048,P0016,1,1437,320.15
O02048,P0020,3,3396,572.25
O02049,P0044,1,195,19.25
O02050,P0096,3,3522,472.37
O02050,P0088,1,1001,178.86
O02050,P0032,4,4180,710.55
O02051,P0077,4,5984,1231.58
O02051,P0053,4,3028,344.12
O02051,P0093,3,2061,550.09
O02052,P0009,3,4377,588.88
O02053,P0092,4,4796,655.51
O02053,P0007,2,1988,298.12
O02054,P0074,2,1266,235.57
O02055,P0053,3,2271,606.57
O02055,P0089,1,383,31.71
O02055,P0075,4,708,132.99
O02056,P0089,2,766,73.63
O02057,P0023,1,664,86.1
O02057,P0078,1,1236,304.88
O02058,P0044,2,390,114.08
O02058,P0073,2,1170,272.5
O02058,P0084,5,3525,859.14
O02059,P0054,5,1145,273.53
O02059,P0056,5,4510,557.53
O02059,P0069,4,2280,279.4
O02060,P0020,1,1132,137.85
O02060,P0052,2,1302,336.28
O02061,P0068,3,1101,293.15
O02061,P0014,3,321,64.52
O02062,P0016,3,4311,812.81
O02063,P0059,4,812,198.9
O02064,P0044,4,780,211.01
O02064,P0074,2,1266,189.07
O02064,P0008,1,1324,374.77
O02065,P0099,4,3860,659.98
O02066,P0012,5,3490,333.94
O02067,P0071,1,318,93.82
O02067,P0081,5,165,44.18
O02068,P0035,1,175,32.61
O02068,P0054,2,458,133.47
O02069,P0067,5,7115,1497.56
O02070,P0041,3,3456,543.87
O02071,P0091,3,4329,381.6
O02072,P0040,5,2435,620.57
O02073,P0070,1,569,88.62
O02073,P0041,5,5760,1401.05
O02073,P0057,1,1160,174.71
O02074,P0014,3,321,44.84
O02074,P0024,5,2220,369.25
O02075,P0009,2,2918,620.08
O02075,P0042,1,904,255.65
O02076,P0077,4,5984,1559.89
O02077,P0052,1,651,92.91
O02078,P0034,2,1830,505.62
O02078,P0067,1,1423,338.25
O02078,P0093,3,2061,569.69
O02079,P0076,5,2675,376.6
O02080,P0074,2,1266,269.56
O02081,P0024,5,2220,250.67
O02081,P0034,1,915,235.1
O02081,P0015,1,452,103.88
O02082,P0071,4,1272,211.92
O02082,P0034,2,1830,455.27
O02082,P0051,1,207,27.42
O02083,P0010,5,945,190.92
O02083,P0068,3,1101,240.28
O02084,P0029,1,1406,316.65
O02084,P0009,5,7295,1451.02
O02084,P0082,2,1400,232.66
O02085,P0059,5,1015,237.02
O02086,P0083,4,2776,394.6
O02087,P0085,5,6765,848.75
O02087,P0077,2,2992,714.86
O02088,P0076,4,2140,233.42
O02088,P0072,1,362,103.23
O02089,P0086,4,2540,370.83
O02089,P0054,1,229,43.67
O02089,P0042,5,4520,1256.56
O02090,P0062,4,3232,288.83
O02090,P0039,5,4710,955.4
O02091,P0087,5,6275,734.18
O02092,P0089,1,383,81.15
O02092,P0076,5,2675,268.53
O02092,P0008,3,3972,1074.2
O02093,P0009,1,1459,180.82
O02094,P0062,4,3232,527.74
O02095,P0096,3,3522,697.94
O02096,P0006,3,2376,483.26
O02096,P0021,3,4101,475.15
O02096,P0030,4,3224,428.83
O02097,P0097,1,1232,128.76
O02097,P0014,4,428,37.29
O02097,P0019,4,5684,1453.5
O02098,P0020,2,2264,254.21
O02098,P0084,3,2115,274.31
O02098,P0024,4,1776,407.04
O02099,P0022,4,1548,448.04
O02099,P0007,3,2982,705.11
O02100,P0068,4,1468,352.04
O02100,P0062,1,808,218.14
O02101,P0095,2,1534,432.71
O02101,P0019,2,2842,277.33
O02101,P0041,1,1152,165.47
O02102,P0070,1,569,148.53
O02102,P0052,5,3255,503.13
O02102,P0064,2,1628,336.75
O02103,P0069,4,2280,585.64
O02103,P0028,4,4720,514.95
O02104,P0081,2,66,8.88
O02104,P0082,5,3500,569.46
O02105,P0068,3,1101,144.3
O02106,P0057,2,2320,567.91
O02107,P0053,5,3785,553.61
O02108,P0022,3,1161,217.06
O02109,P0030,4,3224,262.13
O02109,P0003,4,5400,1046.12
O02109,P0008,1,1324,202.23
O02110,P0015,4,1808,238.71
O02111,P0066,4,4764,631.3
O02111,P0022,1,387,62.54
O02112,P0011,5,4540,1249.23
O02113,P0097,4,4928,682.61
O02114,P0021,5,6835,1366.34
O02115,P0070,1,569,153.12
O02116,P0016,1,1437,302.23
O02116,P0022,2,774,71.92
O02116,P0029,2,2812,620.33
O02117,P0070,3,1707,187.35
O02118,P0027,3,1056,163.23
O02118,P0048,2,2954,735.03
O02118,P0012,4,2792,688.33
O02119,P0067,4,5692,1327.06
O02119,P0097,3,3696,483.73
O02119,P0100,1,917,189.26
O02120,P0017,4,3972,354.16
O02121,P0095,5,3835,669.91
O02121,P0045,2,1048,282.82
O02121,P0032,4,4180,655.17
O02122,P0015,3,1356,305.84
O02122,P0059,3,609,157.42
O02123,P0098,5,7080,2048.95
O02123,P0033,1,129,19.37
O02123,P0061,5,6210,1811.96
O02124,P0074,3,1899,538.67
O02124,P0007,2,1988,383.75
O02125,P0015,5,2260,188.9
O02126,P0054,1,229,54.51
O02126,P0046,5,940,155.71
O02126,P0056,3,2706,531.64
O02127,P0042,3,2712,671.65
O02127,P0009,4,5836,1725.57
O02128,P0033,2,258,54.53
O02129,P0094,3,1782,201.13
O02129,P0003,4,5400,1164.44
O02129,P0047,1,335,50.01
O02130,P0051,4,828,68.44
O02130,P0010,4,756,77.54
O02131,P0053,2,1514,224.24
O02131,P0061,4,4968,430.76
O02132,P0017,3,2979,532.53
O02133,P0029,2,2812,693.75
O02133,P0044,4,780,65.15
O02133,P0089,2,766,120.82
O02134,P0012,3,2094,399.69
O02135,P0014,1,107,17.37
O02136,P0012,1,698,66.26
O02137,P0052,1,651,112.69
O02138,P0082,3,2100,363.54
O02139,P0002,5,925,163.55
